pubkey,scid,channel_capacity,outgoing_reputation,incoming_revenue
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,513471930236928,22222222000,11433090,2159477
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,595935302320128,16486691000,117517,30852
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,352943232581632,16777215000,6062366,4509044
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,505775348842496,88888888000,629898,2572027
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,393625162809344,40400400000,306010,53449
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,506874860470272,88888888000,44547793,19457
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,515670953492480,39842776000,558932,380931
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,520069000003584,279518538000,493244,29950344
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,549755813953536,200000000000,0,57394789
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,567347999997952,16384128000,1880417,7763902
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,355142255837184,10009953000,1274194,3111030
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,500277790703616,2000000000,464,9846
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,518969488375808,333333333000,620156,40358945
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,337550069792768,10000000000,3083909,3118
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,380431023276032,133731337000,0,335704
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,376032976764928,5000001000,1098,5209
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,349644697698304,1000000000,0,1787327
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,350744209326080,5000000000,340122,1170675
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,488183162798080,2000000000,17685,1198
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,362838837231616,2000000000,3103,142596
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,581641651159040,3000000000,206855,1115279
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,583840674414592,3000000000,13614395,165460
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,367236883742720,505816000,0,0
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,502476813959168,3000000000,32218,12572742
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,511272906981376,16000000000,6373890,9545688
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,365037860487168,2000000000,84647,70252
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,509073883725824,100000000000,12240,3279
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,592636767436800,16777215000,630,9429
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,548656302325760,6000000000,0,1722268
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,403520767459328,7651301000,0,9449
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,401321744203776,50000000000,71223,1113285
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,450799767453696,16435392000,108193,736689
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,549755813953536,200000000000,0,46078808
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,332052511653888,10000000000,52640793,2595
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,394724674437120,50500500000,0,1646037
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,459595860475904,1000000000,166273,246946
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,437605627920384,14081887000,11327667,1231112
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,407918813970432,4093035000,578912,426572
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,501377302331392,2000000000,1352155,519599
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,380431023276032,133731337000,24470886,17219901
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,409018325598208,30000000000,8467957,450528
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,461794883731456,20000000000,3990244,110719
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,518969488375808,333333333000,111729470,62788845
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,466192930242560,5000000000,1129932,869282
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,458496348848128,6000000000,0,20810
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,411217348853760,50000000000,1238518,9416637
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,582741162786816,10000000000,512072,1028887
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,587139209297920,4800000000,2064257,1280721
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,535462162792448,1250000000,1038721,306232
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,399122720948224,100000000000,12793753,14183101
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,523367534886912,80000000000,16775446,3578398
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,560750930231296,1000000000,330183,104725
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,496979255820288,15000000000,1207368,3333558
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,598134325575680,200000000000,98698,10099203
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,382630046531584,15000000000,2728724,3281730
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,449700255825920,500000000000,28878455,135458199
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,434307093037056,3000000000,2037152,197471
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,418913930248192,7777777000,645755,380503
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,553054348836864,100000000000,15609820,3124736
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,404620279087104,6300000000,8434512,449314
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,383729558159360,6500000000,5376717,96019
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,533263139536896,10000000000,194093,568529
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,392525651181568,3154337000,2486860,731819
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,381530534903808,8000000000,0,428936
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,378232000020480,957997000,276323,0
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,565148976742400,3000000000,8362298,723449
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,466192930242560,5000000000,322854,598745
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,442003674431488,5000000000,0,334105
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,443103186059264,5000000000,621153,11199
032edd981ea842209bd1f8bf5e8b753134fbee4a5efe0d928bc05fc44c67079622,550855325581312,357573000,56874,251626
032edd981ea842209bd1f8bf5e8b753134fbee4a5efe0d928bc05fc44c67079622,434307093037056,3000000000,176862,162161906
032edd981ea842209bd1f8bf5e8b753134fbee4a5efe0d928bc05fc44c67079622,526666069770240,3399741000,0,4659837
032edd981ea842209bd1f8bf5e8b753134fbee4a5efe0d928bc05fc44c67079622,527765581398016,3198574000,166841254,1306
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,542059232559104,4100000000,1115319,297178
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,496979255820288,15000000000,439411,1228297
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,521168511631360,7500000000,138471,167786
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,467292441870336,5000000000,0,0
032c2cb64ef0b6d5f4fac7b474712517b461fdf30ca85c32ed8d9a35c752042fc9,586039697670144,500000000,4440,255
032c2cb64ef0b6d5f4fac7b474712517b461fdf30ca85c32ed8d9a35c752042fc9,587139209297920,4800000000,255,4440
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,388127604670464,2705056000,1446396,1167515
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,393625162809344,40400400000,214891,227792581
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,400222232576000,20200200000,27511,3213848
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,401321744203776,50000000000,2539797,107946922
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,457396837220352,20200200000,1362690,88830506
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,335351046537216,10000000000,446952111,59795
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,389227116298240,12345678000,4787144,16934066
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,390326627926016,10000000000,477356,11970215
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,394724674437120,50500500000,108125,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,337550069792768,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,345246651187200,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,348545186070529,80000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,341948116303872,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,338649581420544,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,329853488398336,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,332052511653888,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,339749093048320,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,334251534909440,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,336450558164992,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,333152023281664,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,340848604676096,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,344147139559424,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,346346162814976,150000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,335351046537216,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,343047627931648,10000000000,0,0
035a43121d24b2ff465e85af9c07963701f259b5ce4ee636e3aeb503cc64142c11,330953000026112,10000000000,0,0
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,522268023259136,10000000000,0,56849
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,524467046514688,7000000000,0,806643
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,554153860464640,5662475000,69627,146670
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,405719790714880,3000000000,435269,7308
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,423311976759296,2000000000,525188,12588
038fb77fd39a5d0782027a420571482d9dbef1a24f129bbafc487ac084a2251e5f,470590976753664,2000000000,2220031,186118
